entity,country_code
สไวมาโธปุระ,IN
サワーイー・マードープル,IN
萨瓦伊马多普尔,IN
사와이마도푸르,IN
uromi,NG
ウロミ,NG
乌罗米,NG
우로미,NG
katumba,TZ
कटुम्बा,TZ
คาตุมบา,TZ
カトゥンバ,TZ
卡图姆巴,TZ
카툼바,TZ
vila maria,BR
विला मारिया,BR
วิลามาเรีย,BR
ヴィラ・マリア,BR
维拉马里亚,BR
빌라마리아,BR
komatsu,JP
कोमात्सु,JP
โคมัตสึ,JP
小松,JP
코마츠,JP
west covina,US
वेस्ट कोविना,US
เวสต์โคไลนา,US
ウェストコビーナ,US
西科維納,US
웨스트코비나,US
enterprise,US
एंटरप्राइज,US
เอ็นเตอร์ไพรส์,US
エンタープライズ,US
恩特普赖斯,US
엔터프라이즈,US
bansbaria,IN
बांसबेड़िया,IN
บันส์บาเรีย,IN
バンスバリア,IN
班斯巴里亚,IN
반스바리아,IN
giron,CO
girón,CO
गिरोन,CO
ฆิรอน,CO
ヒロン,CO
希龍,CO
히론,CO
baghlan,AF
baglan,AF
baglán,AF
cuautitlan,MX
cuautitlán,MX
क्वाउतित्लान,MX
बग़लान,AF
กัวตีตลัน,MX
บัฆลอน,AF
クアウティトラン,MX
バグラーン,AF
夸乌蒂特兰,MX
巴格兰,AF
바글란,AF
쿠아우티틀란,MX
hanjia,CN
hàn gia,CN
हानजिया,CN
หานเจีย,CN
かんか,CN
韩家,CN
tirukonamalai,LK
trincomalee,LK
trinquemalay,LK
त्रिंकोमाली,LK
ตรินโคมาลี,LK
トリンコマリー,LK
亭可马里,LK
트링코말리,LK
taibai,CN
thái bạch,CN
ताइबाई,CN
ไท่ไป๋,CN
太白,CN
태백,CN
vedado,CU
वेदादो,CU
เบดาโด,CU
ベダード,CU
韦达多,CU
베다도,CU
dagenham,GB
डैगनहम,GB
ดาเกแนม,GB
ダゲナム,GB
达格纳姆,GB
대거넘,GB
tự vĩnh,CN
xuyong,CN
शुयोंग,CN
ซวี่หย่ง,CN
叙永,CN
쉬융,CN
north charleston,US
नॉर्थ चार्ल्सटन,US
นอร์ทชาร์ลสตัน,US
ノースチャールストン,US
北查尔斯顿,US
노스찰스턴,US
sohar,OM
suhar,OM
सोहार,OM
ซูฮาร์,OM
ソハール,OM
苏哈尔,OM
소하르,OM
nehe,CN
nột hà,CN
नेहे,CN
เน่อเหอ,CN
ネーホー,CN
讷河,CN
cabo frio,BR
काबो फ्रियो,BR
กาบูฟรีอู,BR
カボ・フリオ,BR
卡布弗里乌,BR
카부프리우,BR
oktiabrski,RU
oktiabrskij,RU
oktjabrski,RU
oktyabrsky,RU
ओक्त्याब्र्स्की,RU
ออคเตียบร์สกี,RU
オクチャブリスキー,RU
奥克佳布里斯基,RU
옥탸브리스키,RU
tadipatri,IN
tadpatri,IN
ताड़ीपत्री,IN
ทาดปาตรี,IN
ターディパトリ,IN
塔德帕特里,IN
타디파트리,IN
tadepallegudem,IN
ताडेपल्लीगुडेम,IN
ตาเดปัลเลกูเดม,IN
タデパッリグーデム,IN
塔德帕里古德姆,IN
타데팔레구뎀,IN
birnin kebbi,NG
बिरनिन केब्बी,NG
เบียร์นินเคบบี,NG
ビルニン・ケビ,NG
比爾寧克比,NG
비르닌케비,NG
everett,US
एवरेट,US
เอเวอเรตต์,US
エバレット,US
埃弗里特,US
에버렛,US
an nuhud,SD
an-nuhud,SD
en nahud,SD
en-nahoud,SD
अन नुहूद,SD
アン・ヌフード,SD
納胡德,SD
안누후드,SD
lật lật,KP
ullyul,KP
युलल्युल,KP
ยุลลยุล,KP
ユルリュル,KP
栗栗,KP
율률,KP
fiume,HR
rijeka,HR
रिएका,HR
รีเยกา,HR
リエカ,HR
里耶卡,HR
리예카,HR
bac lieu,VN
bạc liêu,VN
बाक लियêu,VN
บạcเลียว,VN
バクリエウ,VN
薄遼,VN
박리에우,VN
thunder bay,CA
थंडर बे,CA
ทันเดอร์เบย์,CA
サンダーベイ,CA
桑德贝,CA
선더베이,CA
college station,US
कॉलेज स्टेशन,US
คอลเลจสเตชัน,US
カレッジステーション,US
大學城,US
칼리지스테이션,US
al-salt,JO
as salt,JO
as-salt,JO
salt,JO
salte,JO
अस-साल्ट,JO
อัสซอลต์,JO
アッ＝サルト,JO
萨尔特,JO
아스솔트,JO
mishima,JP
मिशिमा,JP
มิชิมะ,JP
三岛,JP
三島,JP
미시마,JP
dźajpalguri,IN
jalpaiguri,IN
जलपाईगुड़ी,IN
ชัลপাইกุรี,IN
ジャルパーイーグリー,IN
杰尔拜古里,IN
잘파이구리,IN
jalai nur,CN
jalainuo'er,CN
trát lãi nặc nhĩ,CN
जलाई नूर,CN
จาไหล่นั่วเอ่อร์,CN
ジャライノール,CN
扎赉诺尔,CN
자라이누얼,CN
tajimi,JP
ताजिमी,JP
ทาจิมิ,JP
多治見,JP
다지미,JP
castelar,AR
カステラール,AR
卡斯特拉尔,AR
카스텔라르,AR
pompano beach,US
पोम्पानो बीच,US
ปอมปาโนบีช,US
ポンパノビーチ,US
庞帕诺比奇,US
폼파노비치,US
ji parana,BR
ji-paraná,BR
ฌี-ปารานา,BR
ジ-パラナ,BR
吉帕拉纳,BR
지파라나,BR
basingstoke,GB
बेसिंगस्टोक,GB
เบซิงสโตก,GB
ベイジングストーク,GB
贝辛斯托克,GB
베이징스토크,GB
mandurah,AU
मंडूरा,AU
แมนดูราห์,AU
マンジュラ,AU
曼杜拉,AU
맨두라,AU
bandirma,TR
bandırma,TR
बांदिरमा,TR
บันดือร์มา,TR
バンドゥルマ,TR
班德尔马,TR
반드르마,TR
maidstone,GB
मेडस्टोन,GB
เมดสโตน,GB
メードストン,GB
梅德斯通,GB
메이드스톤,GB
umm kasr,IQ
umm qasr,IQ
उम्म कासर,IQ
อุมม์กัศร์,IQ
ウンム・カスル,IQ
乌姆盖茨尔,IQ
움카스르,IQ
butterworth,MY
बटरवर्थ,MY
บัตเตอร์เวิร์ท,MY
バターワース,MY
버터워스,MY
sa bình,CN
shaping,CN
शापिंग,CN
ซาผิง,CN
シャーピン,CN
沙坪,CN
사평,CN
labe,GN
labé,GN
लबे,GN
ลาเบ,GN
ラベ,GN
拉贝,GN
라베,GN
ramnicu valcea,RO
râmnicu vâlcea,RO
รึมนีกูวึลชา,RO
ルムニク・ヴルチャ,RO
勒姆尼库沃尔恰,RO
름니쿠블체아,RO
alcobendas,ES
अल्कोबेंडास,ES
อัลโกเบนดัส,ES
アルコベンダス,ES
阿尔科文达斯,ES
알코벤다스,ES
araras,BR
अरारस,BR
อารารัส,BR
アララス,BR
阿拉拉斯,BR
아라라스,BR
koszalin,PL
कोशालिन,PL
คอชาลิน,PL
コシャリン,PL
科沙林,PL
코샬린,PL
bolzano,IT
bozen,IT
south fulton,US
बोल्ज़ानो,IT
साउथ फुल्टन,US
เซาท์ฟุลตัน,US
โบลซาโน,IT
サウスフルトン,US
ボルツァーノ,IT
南富尔顿,US
博尔扎诺,IT
볼차노,IT
사우스풀턴,US
poa,BR
poá,BR
ポア,BR
波阿,BR
포아,BR
sherpur,BD
शेरपुर,BD
เชร์ปุระ,BD
シェルプル,BD
谢尔布尔,BD
셰르푸르,BD
obninsk,RU
obnińsk,RU
óbninsk,RU
ओब्निंस्क,RU
ออบนินสก์,RU
オブニンスク,RU
奥布宁斯克,RU
오브닌스크,RU
vitoria de santo antao,BR
vitória de santo antão,BR
ヴィトーリア・デ・サント・アンタン,BR
圣安唐-杜维多利亚,BR
비토리아지산투안탕,BR
boulder,US
बोल्डर,US
โบลเดอร์,US
ボルダー,US
博尔德,US
볼더,US
manokwari,ID
मनोकवारि,ID
มาโนกวารี,ID
マノクワリ,ID
马诺夸里,ID
마노콰리,ID
girardot,CO
girardot city,CO
गिरार्डोट,CO
ฮิราร์โดต์,CO
ヒラルドット,CO
希拉爾多,CO
히라르도트,CO
coblence,DE
coblenza,DE
coblença,DE
koblencja,DE
koblenz,DE
umuarama,BR
उमुआरामा,BR
कोब्लेंज़,DE
อูมูอารามา,BR
โคเบลนซ์,DE
ウムアラマ,BR
コブレンツ,DE
乌穆阿拉马,BR
科布伦茨,DE
우무아라마,BR
코블렌츠,DE
tambacounda,SN
तांबाकोंडा,SN
ต็องบากูนดา,SN
タンバクンダ,SN
坦巴昆达,SN
탐바쿤다,SN
siegen,DE
ज़ीगन,DE
ซีเกน,DE
ジーゲン,DE
锡根,DE
지겐,DE
mangalagiri,IN
मंगलगिरि,IN
มังคละคิริ,IN
マンガラギリ,IN
曼加拉吉里,IN
망갈라기리,IN
thohoyandou,ZA
トホヤンドウ,ZA
索霍扬杜,ZA
토호얀도우,ZA
as suwayq,OM
as-suwaiq,OM
suaique,OM
suwajk,OM
अस सुवेक,OM
ซุวัยค์,OM
アッ・スワイク,OM
苏韦克,OM
아스수와이크,OM
norwalk,US
नॉरवॉक,US
นอร์วอล์ก,US
ノーウォーク,US
诺沃克,US
노워크,US
reus,ES
रेउस,ES
แร็วส์,ES
レウス,ES
雷乌斯,ES
레우스,ES
apucarana,BR
अपूकाराना,BR
อาปูการานา,BR
アプカラナ,BR
阿普卡拉纳,BR
아푸카라나,BR
yen vinh,VN
yên vinh,VN
イエンヴィン,VN
安荣,VN
옌빈,VN
kosovska mitrovica,XK
mitrovica,XK
mitrovice,XK
mitrowica,XK
मित्रोवित्सा,XK
มิตรอวิตซา,XK
ミトロヴィツァ,XK
米特羅維察,XK
미트로비차,XK
sutton coldfield,GB
सटन कोल्डफ़ील्ड,GB
ซัตตันโคลด์ฟิลด์,GB
サットン・コールドフィールド,GB
萨顿科尔菲尔德,GB
서턴콜드필드,GB
pati,ID
पाटी,ID
ปาตี,ID
パティ,ID
巴蒂,ID
elista,RU
elistá,RU
एलिस्ता,RU
เอลิสตา,RU
エリスタ,RU
埃利斯塔,RU
엘리스타,RU
taungngu,MM
taungoo,MM
taungû,MM
ताउंगू,MM
ตองอู,MM
タウングー,MM
東吁,MM
따웅우,MM
bedford,GB
बेडफ़ोर्ड,GB
เบดฟอร์ด,GB
ベッドフォード,GB
贝德福德,GB
베드퍼드,GB
bagong silangan,PH
बागोन्ग सिलंगन,PH
บากงซีลังอัน,PH
バゴン・シランガン,PH
巴貢錫蘭蘭,PH
바공실랑안,PH
kangnyong,KP
कांगयोंग,KP
คังรย็อง,KP
康翎,KP
catia la mar,VE
कातिया ला मार,VE
กาเตียลามาร์,VE
カティア・ラ・マール,VE
卡蒂亞拉馬爾,VE
카티아라마르,VE
an ninh,CN
anning,CN
एनिंग,CN
อันหนิง,CN
安宁,CN
安寧,CN
안닝,CN
west palm beach,US
वेस्ट पाम बीच,US
เวสต์ปาล์มบีช,US
ウェストパームビーチ,US
西棕榈滩,US
웨스트팜비치,US
rayong,TH
रायोंग,TH
ระยอง,TH
ラヨーン,TH
罗勇,TH
라용,TH
chittaurgarh,IN
ćittaurgarh,IN
चित्तौड़गढ़,IN
จิตตอร์ครห์,IN
チッタウルガル,IN
奇陶尔加尔,IN
치토르가르,IN
sirte,LY
syrta,LY
syrte,LY
सिर्ते,LY
ซิรต์,LY
スルト,LY
苏尔特,LY
시르테,LY
cheremushki,RU
cheriómushki,RU
czeriomuszki,RU
tcheryomouchki,RU
tscherjomuschki,RU
čerëmuški,RU
चेर्योमुश्कि,RU
เชเรียวมุชกี,RU
チェリョームシキ,RU
切廖穆什基,RU
체료무시키,RU
coimbra,PT
coímbra,PT
कोयम्ब्रा,PT
กูอิงบรา,PT
コインブラ,PT
科英布拉,PT
코임브라,PT
broken arrow,US
ब्रोकन एरो,US
โบรเคนแอร์โรว์,US
ブロークンアロー,US
布罗肯阿罗,US
브로큰애로,US
daly city,US
डेली सिटी,US
เดลีซิตี,US
デイリーシティ,US
戴利城,US
데일리 시티,US
cikarang,ID
चिकारंग,ID
จิการัง,ID
チカラン,ID
芝卡朗,ID
치카랑,ID
arlit,NE
अरलिट,NE
อาร์ลิต,NE
アーリット,NE
阿尔利特,NE
알리트,NE
long giang,CN
longjiang,CN
लोंगजियांग,CN
หลงเจียง,CN
龍江,CN
龙江,CN
룽장,CN
hwado,KR
hòa đạo,KR
ह्वाडो,KR
ฮวาโด,KR
和道,KR
화도,KR
buhe,CN
bố hách,CN
बूहे,CN
ปู้เฮ่อ,CN
ブーヘ,CN
布赫,CN
부허,CN
pindiga,NG
पिंडिगा,NG
ปินดิกา,NG
ピンディガ,NG
平迪加,NG
핀디가,NG
berdiansk,UA
berdiańsk,UA
berdyansk,UA
बर्द्यान्स्क,UA
เบอร์เดียนสค์,UA
ベルジャーンシク,UA
别尔江斯克,UA
베르댠스크,UA
toufen,TW
đầu phân,TW
โถวเฟิ่น,TW
トウフェン,TW
頭份,TW
터우펀,TW
gangawati,IN
गंगावती,IN
กังคาวตี,IN
ガンガヴァティ,IN
甘加瓦蒂,IN
강가와티,IN
eupatoria,UA
eupatória,UA
jewpatorija,UA
yevpatoriya,UA
येव्पातोरीया,UA
เยฟปาโตรียา,UA
イェウパトーリヤ,UA
叶夫帕托里亚,UA
옙파토리야,UA
novotroick,RU
novotroitsk,RU
novotroïtsk,RU
nowotroick,RU
nowotroizk,RU
नोवोत्रोइत्स्क,RU
โนโวตรอยิตสค์,RU
ノヴォトロイツク,RU
新特羅伊茨克,RU
노보트로이츠크,RU
bergisch gladbach,DE
बेर्गिश ग्लैडबाख,DE
แบร์กิชกลัทบัค,DE
ベルギッシュ・グラートバッハ,DE
贝吉施格拉德巴赫,DE
베르기슈글라트바흐,DE
santa cruz do sul,BR
ซังตากรุซดูซูล,BR
サンタ・クルス・ド・スル,BR
南圣克鲁斯,BR
산타크루스두술,BR
alchevsk,UA
altchevsk,UA
altschewsk,UA
ałczewsk,UA
अल्चेव्स्क,UA
อัลเชฟสก์,UA
アルチェウシク,UA
阿尔切夫斯克,UA
알체우스크,UA
rangamati,BD
रांगामाटी,BD
รังกามาตี,BD
ランガマティ,BD
朗哥馬蒂,BD
랑가마티,BD
mingachevir,AZ
mingeczaur,AZ
mingelchaur,AZ
mingəçevir,AZ
मिंगेचेविर,AZ
มิงเกเชวีร์,AZ
ミンゲチェヴィル,AZ
明蓋恰維爾,AZ
밍개체비르,AZ
legnica,PL
liegnitz,PL
लेग्नित्सा,PL
เลกนิตซา,PL
レグニツァ,PL
莱格尼察,PL
레그니차,PL
tokoza,ZA
टोकोज़ा,ZA
โทโคซา,ZA
トコザ,ZA
托科扎,ZA
토코자,ZA
derbent,RU
derbente,RU
डेरबेंट,RU
เดียร์เบนต์,RU
デルベント,RU
杰尔宾特,RU
데르벤트,RU
hưng hóa,CN
xinghua,CN
शिंगहुआ,CN
ซิงฮว่า,CN
兴化,CN
興化,CN
싱화,CN
khurdźa,IN
khurja,IN
खुर्जा,IN
ขุรชา,IN
クルジャー,IN
胡尔贾,IN
쿠르자,IN
mati,PH
माटी,PH
มาตี,PH
マティ,PH
马蒂,PH
마티,PH
guaratingueta,BR
guaratinguetá,BR
ग्वारातिंगेता,BR
กัวรา칭เกตา,BR
グアラチンゲタ,BR
瓜拉廷格塔,BR
과라칭게타,BR
arjawinangun,ID
アルジャウィナングン,ID
阿尔贾维南贡,ID
아르자위낭운,ID
suceava,RO
suczawa,RO
sutschawa,RO
सुचेआवा,RO
ซูชาวา,RO
スチャヴァ,RO
蘇恰瓦,RO
수체아바,RO
kishanganj,IN
किशनगंज,IN
キシャンガンジ,IN
吉申根杰,IN
키샨간지,IN
tangara da serra,BR
tangará da serra,BR
タンガラ・ダ・セーハ,BR
坦加拉达塞拉,BR
탕가라다세하,BR
azare,NG
अज़ारे,NG
อาซาเร,NG
アザレ,NG
阿扎雷,NG
아자레,NG
nam đầu,TW
nantou,TW
नान्तोऊ,TW
หนานโถว,TW
南投,TW
난터우,TW
lahad datu,MY
लहाद दातू,MY
ลาฮัดดาตู,MY
ラハダトゥ,MY
拉哈达图,MY
라하드다투,MY
vila prudente,BR
วีลาปรูเดงชี,BR
ヴィラ・プルデンテ,BR
维拉普鲁登特,BR
빌라 프루덴치,BR
bukama,CD
बुकामा,CD
บูกามา,CD
ブカマ,CD
布卡马,CD
부카마,CD
ponnani,IN
पोन्नानी,IN
โปนนานิ,IN
ポンナニ,IN
波纳尼,IN
폰나니,IN
tanza,PH
तंज़ा,PH
ตันซา,PH
タンザ,PH
丹轆,PH
inzai,JP
इन्ज़ाई,JP
อินไซ,JP
印西,JP
인자이,JP
bhairab bazar,BD
भैरब बाज़ार,BD
ไภรพ บาซาร์,BD
バイラブ・バザール,BD
拜拉布巴扎尔,BD
바이랍 바자르,BD
chengtangcun,CN
thành thang thôn,CN
成汤村,CN
成湯村,CN
성탕촌,CN
dżamalpur,"[""BD"", ""IN""]"
jamalpur,"[""BD"", ""IN""]"
जमालपुर,"[""BD"", ""IN""]"
จามาลปูร์,"[""BD"", ""IN""]"
ジャマルプル,"[""BD"", ""IN""]"
贾马尔普尔,"[""BD"", ""IN""]"
자말푸르,"[""BD"", ""IN""]"
abou tig,EG
abu tidż,EG
abu tig,EG
abu tij,EG
アブティグ,EG
艾卜蒂格,EG
아부티그,EG
coatepeque,GT
कोआतेपेके,GT
コアテペケ,GT
科阿特佩克,GT
코아테페케,GT
baraki,DZ
बराकी,DZ
บารากี,DZ
バラキ,DZ
巴拉基,DZ
바라키,DZ
sandy springs,US
सैंडी स्प्रिंग्स,US
แซนดีสปริงส์,US
サンディスプリングス,US
桑迪斯普林斯,US
샌디스프링스,US
burbank,US
बरबैंक,US
เบอร์แบงก์,US
バーバンク,US
伯班克,US
버뱅크,US
hoa binh,VN
hòa bình,VN
होआ बिन्ह,VN
ฮว่าบิ่ญ,VN
ホアビン,VN
和平,VN
호아빈,VN
saint-paul,RE
सें-पॉल,RE
แซ็ง-ปอล,RE
サン＝ポール,RE
생폴,RE
ourense,ES
ओउरेंसे,ES
โอว์เรนเซ,ES
オウレンセ,ES
奥伦塞,ES
오렌세,ES
green bay,US
ग्रीन बे,US
กรีนเบย์,US
グリーンベイ,US
绿湾,US
그린베이,US
mityana,UG
मिट्याना,UG
มิตยานา,UG
ミティヤナ,UG
米蒂亚纳,UG
미티아나,UG
dschāzān,SA
dżizan,SA
jizan,SA
jizán,SA
जीज़ान,SA
จีซาน,SA
ジーザーン,SA
吉赞,SA
texcoco de mora,MX
टेक्सकोको डी मोरा,MX
テスココ・デ・モーラ,MX
特斯科科-德莫拉,MX
텍스코코데모라,MX
nikopol,UA
nikopol',UA
níkopol,UA
निकोपोल,UA
นีกอปอล,UA
ニコポル,UA
尼科波爾,UA
니코폴,UA
masyr,BY
mazyr,BY
mozyrz,BY
माज़िर,BY
มาซือร์,BY
